NSID,W1GrssyrMP,W1yschat1,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsdad,W1ch0_2HH,W1ch3_11HH,W1ch12_15HH,W1ch16_17HH,W1IndSchool,W1marstatmum,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W2ghq12scr,W2disc1YP,W2depressYP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6DebtattYP,W8DDEGP,W8DGHQSC,W8DMARSTAT,W8DACTIVITYC,W8DWRK,W8CMSEX,W8TENURE,W8QMAFI,W8GROW
NS11321J,19200,36,1,1,2,0,1,2,1,15,1,1,1,0,0,1,0,0,2,0,5,1,-1,4,2,2,2,3,0,2,1,2,2,2,2,4,4,2,2,16,1,1,1,1,1,2,7,1,384.99
NS23637S,17112,44,2,1,2,1,1,2,1,2,3,2,8,0,1,1,1,0,2,0,5,7,2,4,2,2,2,3,2,2,1,2,1,-91,-91,1,4,4,2,11,1,2,1,1,1,2,7,2,384.99
NS11436L,13000,30,10,1,2,0,1,2,1,7,1,3,1,0,0,1,1,0,2,0,2,2,2,2,2,1,2,3,2,2,2,2,1,-91,-91,1,4,4,2,15,1,2,1,1,1,1,7,1,384.99
NS25111C,-1,33,2,1,2,0,1,2,1,2,1,2,1,0,0,1,1,0,2,0,4,1,-1,5,2,2,1,3,3,2,2,2,1,-91,-91,1,4,4,2,13,-1,2,1,1,1,2,4,2,384.99
NS13437D,-91,43,10,1,2,0,1,2,2,-98,-98,3,-98,0,0,1,1,0,5,1,8,3,1,4,2,2,1,3,-92,2,3,1,2,2,2,9,4,4,2,11,-1,9,1,1,1,2,5,4,384.99
NS14260W,-91,27,10,1,2,2,1,2,1,20,1,3,1,0,1,2,1,0,2,0,8,5,2,1,2,2,2,3,2,1,2,1,1,-91,-91,1,4,4,2,14,0,0,1,1,1,1,5,1,384.99
NS10426W,-1,32,2,1,2,1,1,2,1,9,1,2,1,0,0,2,1,0,2,0,5,1,2,4,2,1,1,3,12,2,4,1,2,2,1,9,4,4,2,15,0,4,1,1,1,1,7,2,385
NS12370B,28000,43,1,1,1,0,1,2,1,-98,-98,1,-98,0,0,1,0,0,5,1,2,1,1,1,2,1,2,3,0,2,1,1,2,1,2,3,4,1,2,6,-1,0,1,1,1,2,4,2,385.22
NS18325H,18304,22,1,1,1,0,1,2,1,-98,-98,1,-98,0,0,1,0,0,1,1,2,1,4,3,-92,1,1,3,0,2,2,2,2,1,2,9,4,4,2,15,0,0,1,1,1,2,4,1,385.22
NS11947S,9126,45,2,1,2,0,1,2,1,13,1,2,1,0,0,1,1,0,2,0,5,1,2,5,2,1,1,3,1,2,3,1,1,-91,-91,1,4,4,2,19,1,1,2,1,1,2,4,1,386.48
NS21087L,-91,-97,10,1,2,2,1,2,1,-98,-98,3,-98,0,1,2,0,0,4,1,8,8,2,5,-97,-97,-97,3,11,-1,3,2,1,-91,-91,1,4,4,2,16,-1,7,1,1,1,1,1,1,386.54
NS16772V,-99,34,-99,-99,-99,-99,1,4,2,-98,-98,-94,-98,-94,-94,-94,-94,0,-91,1,-99,6,1,5,2,2,-1,-99,6,2,4,1,2,2,2,7,4,4,2,18,0,6,1,1,1,2,7,2,386.54
NS20796Z,-1,45,2,1,2,1,1,2,1,3,1,2,1,0,1,1,1,0,2,0,1,1,1,5,2,1,-1,3,0,2,1,2,1,-91,-91,1,4,4,2,9,1,0,2,1,1,2,2,2,386.84
NS23568A,19200,39,1,1,2,1,1,2,1,-98,-98,1,-98,0,0,2,1,0,5,1,2,1,1,3,2,2,2,3,1,2,1,1,2,2,2,9,4,4,2,10,0,0,1,1,1,1,7,2,387.99
NS13770F,-91,45,5,2,1,3,4,4,1,16,3,3,3,0,0,1,0,0,6,0,8,5,2,2,2,2,2,2,-92,2,2,2,1,-91,-91,1,4,4,2,16,-1,1,1,1,1,1,2,3,388.22
NS17429T,18200,27,1,1,2,0,1,2,1,9,1,1,1,0,0,1,1,0,2,0,1,1,3,2,2,1,1,2,6,2,3,1,2,2,2,9,4,4,2,17,0,3,1,1,1,2,4,1,388.46
NS18601W,2422.68,30,2,1,2,0,1,2,1,2,1,2,1,0,0,1,0,0,2,0,1,1,2,3,-92,-92,-92,2,-92,1,-92,1,2,2,2,1,4,4,2,11,1,1,1,1,1,1,5,2,388.46
NS24222E,4914,42,2,1,2,1,1,2,1,-98,-98,2,-98,0,0,2,0,0,5,1,6,1,3,2,2,2,1,3,3,2,1,1,2,2,2,9,4,4,2,10,0,2,1,1,1,2,7,1,389.25
NS21344L,8320,38,2,1,2,1,1,2,1,5,1,2,1,0,1,1,1,0,2,0,4,1,2,0,2,2,2,2,0,-1,1,1,1,-91,-91,1,4,4,2,7,0,2,1,1,1,1,7,3,390
NS13802Y,2662.4,18,2,1,2,2,1,2,1,16,1,2,1,0,2,1,0,0,2,0,4,1,4,3,2,2,2,2,0,2,1,1,2,2,2,9,4,4,2,13,0,1,1,1,1,1,4,2,390
NS10512Z,-91,39,10,1,2,1,1,2,1,9,1,3,1,0,1,2,0,0,2,0,1,1,2,4,2,1,1,3,4,1,2,2,2,2,2,9,4,4,2,14,0,5,1,1,1,1,5,2,390
NS23593D,-92,35,1,1,2,1,1,1,1,15,1,1,1,0,1,1,0,1,2,0,3,1,2,0,2,1,2,3,0,2,1,1,2,2,2,9,4,4,2,11,0,0,1,1,1,1,5,1,390.3
NS14858Y,7807.8,37,2,1,2,1,1,2,1,15,1,2,1,0,1,1,0,0,2,0,2,1,1,4,2,2,2,3,5,2,4,1,2,1,2,9,4,4,2,10,1,6,1,1,1,2,4,2,390.38
NS17600Z,-92,39,4,1,2,0,1,2,1,-98,-98,2,-98,0,0,1,0,0,5,1,4,1,3,-1,-92,-92,1,3,-92,2,-92,1,2,2,2,9,4,4,2,11,0,0,2,1,1,2,2,2,390.38
